country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
Germany,1978,DEU,78115357.0,1674283009992.0,,0.0,0.0,0.0,,,,0.0,,1.2995541095733645,19.4803466796875,19438.9765625,1518.482666015625,,,-0.5830295085906982,-9.480712890625,20695.43359375,1616.6312255859375,,36.62368392944336,,,,,3.618147850036621,144.986083984375,53154.421875,2.479973077774048,3.521626710891724,135.0247802734375,,,50811.828125,3969.18408203125,,95.73118591308594,7.198275089263916,37.6319580078125,560.4232788085938,,,7174.3037109375,3.389921903610229,6.646484375,2595.040283203125,202.7124938964844,,13.516627311706545,,4.436730861663818,2.1668701171875,51.00620269775391,235.06561279296875,18.362234115600582,652.9599609375,,1.2301985025405884,5.773533821105957,9.660600662231444,176.99273681640625,813.5750122070312,63.55270004272461,2265.78662109375,,4.268817901611328,,,6.345897197723389,7.272224426269531,121.86944580078124,561.6437377929688,43.87300109863281,1560.1214599609375,,2.9393210411071777,4.298938274383545,77.9124755859375,1890.278076171875,,,24198.546875,-6.272860527038574,-3.989089965820313,763.0221557617188,59.6037483215332,,45.59086990356445,4.117081165313721,1.3174660205841064,,5.686105728149414,0.2215063571929931,16.865646362304688,,52.70514297485352,,,0.0992982536554336,,4152.1767578125,4.519447326660156,2.388376474380493,55.12328338623047,251.93125915527344,19.67970085144043,705.6651611328125,,1.3294967412948608,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Germany,1979,DEU,78147898.0,1741603152539.0,,0.0,0.0,0.0,,,,0.0,,5.814672946929932,88.2947998046875,20560.724609375,1606.7774658203125,,,2.8982417583465576,46.8538818359375,21286.37109375,1663.485107421875,,36.71453475952149,,,,,5.556890964508057,230.73193359375,56084.79296875,2.516594409942627,5.215794563293457,207.02447509765625,,,53439.8046875,4176.20849609375,,95.42550659179688,10.53752613067627,59.05474853515625,619.47802734375,,,7926.99560546875,0.1441704928874969,0.2922515869140625,2597.699462890625,203.00474548339844,,14.154946327209473,,0.1168264672160148,0.0595893859863281,51.06579208374024,235.2422332763672,18.383686065673828,653.4506225585938,,1.1668429374694824,13.120294570922852,23.205638885498047,200.1983642578125,919.9351806640624,71.89100646972656,2561.788330078125,,4.574491500854492,,,18.66979217529297,22.752761840820312,144.62220764160156,666.2239379882812,52.06399917602539,1850.621826171875,,3.3045878410339355,3.1569390296936035,59.6749267578125,1949.9530029296875,,,24952.0859375,-5.678043842315674,-3.384326934814453,719.3977661132812,56.21942138671875,,44.55602645874024,4.5103678703308105,1.4433177709579468,,9.55256175994873,0.3932867050170898,18.46905517578125,,57.71579360961914,,,0.1030609831213951,,4382.90869140625,0.7485058307647705,0.4528760910034179,55.5761604309082,253.71128845214844,19.827003479003903,711.1663818359375,,1.2699038982391355,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Germany,1980,DEU,78315373.0,1761467996906.0,,0.0,0.0,0.0,,,,0.0,,2.301720142364502,36.9835205078125,20988.99609375,1643.760986328125,,,-3.5694823265075684,-59.3778076171875,20482.662109375,1604.1072998046875,,38.83790969848633,,,,,-3.2781031131744385,-143.67626953125,54130.2734375,2.4066474437713623,-3.7683587074279785,-157.37451171875,,,51316.03125,4018.833984375,,94.95486450195312,-1.4123021364212036,-8.7489013671875,610.7291259765625,,,7798.330078125,-8.960014343261719,-18.189254760742188,2359.8876953125,184.81549072265625,,14.42998218536377,,3.728616952896118,1.9040489196777344,52.96984100341797,243.49169921875,19.06914329528809,676.3657836914062,,1.2515431642532349,6.584126949310303,13.329895973205566,213.52825927734372,978.4081420898438,76.62439727783203,2726.517822265625,,5.045132160186768,,,6.770516395568848,9.791671752929688,154.41387939453125,709.8095703125,55.5890007019043,1971.693115234375,,3.648408889770508,-9.518646240234377,-185.609130859375,1764.3438720703125,,,22528.705078125,5.251613616943359,2.95242691040039,755.5585327148438,59.17184829711914,,41.68697738647461,6.144543170928955,1.9662537574768064,,36.23152160644531,1.6341753005981443,25.106868743896484,,78.45896911621094,,,0.1451799869537353,,4239.232421875,6.09468412399292,3.538224220275879,59.114383697509766,268.5985717773437,21.03539657592773,754.8247680664062,,1.3967231512069702,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Germany,1981,DEU,78448044.0,1768196429703.0,,0.0,0.0,0.0,,,,0.0,,1.676119089126587,27.5513916015625,21304.705078125,1671.3123779296875,,,7.920851707458496,127.0589599609375,22067.6796875,1731.166259765625,,40.76741027832031,,,,,-3.11374831199646,-131.9990234375,52356.09765625,2.322837829589844,-4.035957336425781,-162.19842529296875,,,49161.65234375,3856.635498046875,,94.07280731201172,-4.386616230010986,-26.79034423828125,583.9387817382812,,,7443.63720703125,2.440408945083618,4.51025390625,2413.39013671875,189.32574462890625,,14.24370002746582,,4.434019565582275,2.34869384765625,55.31853485107422,253.85812377929688,19.9146728515625,705.1614379882812,,1.349354863166809,13.869616508483888,29.46461677551269,242.9928741455078,1112.2254638671875,87.25190734863281,3097.500732421875,,5.927192687988281,,,17.888423919677734,27.622222900390625,182.03610229492188,835.3681640625,65.53299713134766,2320.467041015625,,4.440307140350342,-9.236265182495115,-162.95947265625,1601.3843994140625,,,20413.3125,-3.4925148487091064,-2.0665855407714844,727.9373779296875,57.105262756347656,,39.06169509887695,5.638242721557617,1.8042376041412356,,-8.239839553833008,-0.5063004493713379,22.9991397857666,,71.872314453125,,,0.137530580163002,,4107.2333984375,3.2493486404418945,1.842393398284912,60.95677947998047,276.8572692871094,21.71891021728516,777.0337524414062,,1.48688542842865,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Germany,1982,DEU,78393670.0,1753143244687.0,,0.0,0.0,0.0,,,,0.0,,-2.3833224773406982,-39.832763671875,20811.369140625,1631.4796142578125,,,0.4361250102519989,7.550048828125,22179.294921875,1738.71630859375,,41.25746536254883,,,,,-3.5240917205810547,-144.74267578125,50546.0546875,2.260220766067505,-4.393385887145996,-169.4368896484375,,,47034.39453125,3687.19873046875,,93.24325561523438,-7.205767631530762,-42.0772705078125,541.8615112304688,,,6912.05712890625,-12.213471412658691,-23.12324523925781,2120.10107421875,166.20249938964844,,13.70279598236084,,-0.8871830701828003,-0.4907798767089844,54.827754974365234,251.7804412841797,19.737993240356445,699.3900756835938,,1.3865046501159668,9.983622550964355,24.195056915283203,267.1879272460937,1224.1142578125,95.96280670166016,3408.28466796875,,6.756748199462891,,,13.570271492004396,24.702789306640625,206.7388916015625,949.387939453125,74.4260025024414,2637.1884765625,,5.228089809417725,-5.465699195861816,-87.52685546875,1513.8575439453125,,,19310.966796875,-5.556225776672363,-3.1728973388671875,687.9683837890625,53.93236541748047,,38.28299331665039,5.621290683746338,1.798812985420227,,-0.3006598949432373,-0.0169520378112792,22.94589614868164,,71.70592498779297,,,0.1421532928943634,,3962.49072265625,-0.838459312915802,-0.5077319145202637,60.44904708862305,274.7263488769531,21.536806106567383,771.0960083007812,,1.5286579132080078,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Germany,1983,DEU,78224137.0,1784298628750.0,,0.0,0.0,0.0,,,,0.0,,3.646225452423096,59.4874267578125,21616.947265625,1690.967041015625,,,-5.51244068145752,-95.845703125,21002.09375,1642.87060546875,,42.164642333984375,,,,,1.4137762784957886,56.020751953125,51371.7578125,2.2521519660949707,1.3441047668457031,49.559814453125,,,47769.890625,3736.758544921875,,93.1769027709961,3.9644694328308105,21.48193359375,563.3434448242188,,,7201.65771484375,10.535650253295898,17.510513305664062,2348.54638671875,183.7130126953125,,14.047094345092772,,-5.197976112365723,-2.849933624267578,51.977821350097656,239.21026611328125,18.71201705932617,664.472900390625,,1.2960785627365112,2.451418399810791,6.444803237915039,273.6327514648437,1256.8404541015625,98.31526184082033,3498.060302734375,,6.823093414306641,,,4.886734485626221,10.102783203125,216.8416748046875,997.9401245117188,78.06300354003906,2772.055908203125,,5.40699577331543,-2.0748019218444824,-31.4095458984375,1482.447998046875,,,18951.28515625,-3.529858350753784,-1.903736114501953,665.1224365234375,52.02862930297852,,36.96517181396485,4.813244342803955,1.5402381420135498,,-14.374748229980469,-0.8080463409423828,19.690061569213867,,61.53144836425781,,,0.1200193241238594,,4018.511474609375,-5.964445114135742,-3.657979965209961,56.79106521606445,258.9003295898437,20.252254486083984,726.00439453125,,1.41609787940979,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Germany,1984,DEU,77998197.0,1834585161062.0,,0.0,0.0,0.0,,,,0.0,,3.2098331451416016,54.2772216796875,22375.443359375,1745.2442626953125,,,1.2147806882858276,19.957275390625,21318.798828125,1662.827880859375,,41.9798583984375,,,,,3.694881677627564,148.479248046875,53424.19140625,2.271353006362915,1.9895349740982056,74.3441162109375,,,48861.41796875,3811.1025390625,,91.67172241210938,4.430314540863037,24.9578857421875,588.3013305664062,,,7542.4990234375,-1.7350513935089111,-3.1875152587890625,2314.48291015625,180.52549743652344,,14.150917053222656,,-1.2443522214889526,-0.6467857360839844,51.33103561401367,236.9179534912109,18.47917366027832,658.1054077148438,,1.23470938205719,26.571521759033203,72.60193634033203,346.23468017578125,1595.41015625,124.43911743164062,4439.0087890625,,8.328279495239258,,,33.631805419921875,72.92776489257812,289.7694396972656,1337.4283447265625,104.31700134277344,3715.07861328125,,6.970072746276856,-0.3299266695976257,-4.8909912109375,1477.5570068359375,,,18943.4765625,-2.169786214828491,-1.1289100646972656,652.5755615234375,50.89971923828125,,35.54094696044922,5.134202480316162,1.6429448127746582,,6.668233394622803,0.320958137512207,21.06388282775879,,65.82463073730469,,,0.123497374355793,,4166.99072265625,-0.6425789594650269,-0.3258275985717773,56.46523666381836,257.9818420410156,20.12211799621582,723.9300537109375,,1.358206868171692,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Germany,1985,DEU,77863423.0,1874769842531.0,,0.0,0.0,0.0,,,,0.0,,-0.5297669768333435,-9.2457275390625,22295.4296875,1735.99853515625,4018.318115234375,312.8800048828125,3.9563684463500977,65.78759765625,22200.609375,1728.615478515625,59.87744522094727,40.57191848754883,,,522.5339965820312,13.07015609741211,2.959879159927368,123.337890625,55100.6953125,2.2884562015533447,0.764312207698822,29.12872314453125,4500.9580078125,350.4599914550781,49320.09375,3840.2314453125,67.06932067871094,89.74981689453125,-1.157548904418945,-6.80987548828125,581.491455078125,359.411376953125,27.98500061035156,7468.09521484375,-5.233887672424316,-9.448501586914062,2197.14208984375,171.07699584960938,5.355632305145264,13.590002059936523,,-5.836427688598633,-2.995899200439453,48.33513641357422,223.4765625,17.400650024414062,620.7681884765625,3.330051183700561,1.129637598991394,26.717134475708008,92.35194396972656,438.5866088867188,2025.1573486328125,157.68568420410156,5632.76806640625,30.177114486694336,10.250182151794434,,,32.90355682373047,95.34445190429688,385.1138916015625,1780.5665283203125,138.64100646972656,4946.01806640625,26.53243827819824,9.000473976135254,3.0580427646636963,45.184326171875,1522.7413330078125,123.22859191894533,9.595000267028809,19556.568359375,2.2179102897644043,1.1289100646972656,668.2037353515625,52.02862930297852,1.8362442255020144,35.58789825439453,5.137592792510986,1.64402973651886,,0.0660353153944015,0.0033903121948242,21.11427497863769,,65.98210906982422,0.3146263659000397,,0.1200703755021095,6710.904296875,4290.32861328125,-5.354499340057373,-2.992508888244629,53.47272872924805,244.59083557128903,19.044679641723636,686.7503051757812,3.644677639007568,1.2497079372406006,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germany,1986,DEU,77923806.0,1916181384234.0,,0.0,0.0,0.0,,,,0.0,,-5.508181571960449,-95.6219482421875,21051.033203125,1640.3765869140625,4046.414306640625,315.31201171875,-3.4458813667297363,-59.5660400390625,21418.9921875,1669.0494384765625,60.2249641418457,38.656715393066406,,,523.5570068359375,13.171061515808104,-0.8310046792030334,-35.65283203125,54600.4609375,2.220392942428589,-0.4123010337352752,-15.83331298828125,4604.0615234375,358.7660217285156,49078.6875,3824.39794921875,68.52472686767578,90.12483215332033,-0.290758341550827,-1.69073486328125,579.8007202148438,382.5660400390625,29.81100082397461,7440.61083984375,-18.076942443847656,-30.92549133300781,1798.571044921875,140.15150451660156,5.693935871124268,13.663443565368652,,6.73153829574585,3.253700256347656,51.58883666992188,238.33514404296875,18.57198143005371,662.0420532226562,3.5472700595855717,1.2157299518585205,-4.457054138183594,-19.539430618286133,419.0471801757813,1933.3956298828125,150.6575469970703,5377.65283203125,28.775768280029297,9.875164031982422,,,-5.879940032958984,-22.64447021484375,362.4694213867188,1674.5716552734375,130.48899841308594,4651.587890625,24.92355155944824,8.541866302490234,5.350834369659424,81.4793701171875,1604.220703125,175.08128356933594,13.642999649047852,20587.04296875,-1.2196722030639648,-0.6345787048339844,659.5423583984375,51.39405059814453,2.605828762054444,37.8046760559082,4.986155033111572,1.5955696105957031,,-2.9476428031921387,-0.151437759399414,20.476022720336918,,63.987571716308594,0.3047556579113006,,0.1175025179982185,6718.83251953125,4254.67578125,5.90123462677002,3.1050403118133545,56.5777702331543,258.8240051269531,20.168550491333008,726.0652465820312,3.852216720581055,1.3332979679107666,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0027777778450399,0.0027777778450399,0.0128330495208501,0.0010000000474974,0.0356473587453365,0.0001910011778818,6.546043732669204e-05
Germany,1987,DEU,78062321.0,1945055815890.0,,0.0,0.0,0.0,,,,0.0,,-0.4112080931663513,-6.745361328125,20927.26953125,1633.6312255859375,3951.70166015625,308.47900390625,-3.1744508743286133,-52.983154296875,20702.2578125,1616.0662841796875,57.93663787841797,38.17815399169922,,,532.4420166015625,13.35186767578125,0.8579370975494385,36.50244140625,54971.18359375,2.20619797706604,-0.0037121600471436,-0.1419677734375,4550.7998046875,355.2460021972656,48989.78125,3824.256103515625,66.72013092041016,89.3733139038086,8.419493675231934,48.8162841796875,628.6170043945312,422.175537109375,32.95600128173828,8052.75830078125,12.239605903625488,17.15399169921875,2015.1270751953125,157.3054962158203,6.189594268798828,14.690853118896484,,9.535807609558104,4.919410705566406,56.50824737548828,260.5990905761719,20.34296989440918,723.8863525390625,3.8206920623779297,1.3206043243408203,8.534770011901855,35.66543197631836,454.7126159667969,2094.68310546875,163.5158233642578,5824.9951171875,30.71054077148437,10.626687049865724,,,8.61069393157959,31.21112060546875,393.6805419921875,1815.53662109375,141.72500610351562,5043.1572265625,26.617923736572266,9.200360298156738,-2.631364345550537,-42.212890625,1562.0078125,176.92274475097656,13.810999870300291,20009.75390625,-7.408398628234863,-3.807476043701172,609.5972290039062,47.58657455444336,2.5938973426818848,36.50430679321289,4.518279075622559,1.4458492994308472,,-9.383502006530762,-0.4678759574890136,18.521730422973636,,57.880409240722656,0.271550565958023,,0.1055927127599716,6820.72998046875,4291.17822265625,8.043553352355957,4.454312324523926,61.03208160400391,279.1464538574219,21.79081916809082,781.837890625,4.092618465423584,1.426326870918274,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0027777778450399,0.0055555556900799,0.0256205555051565,0.0020000000949949,0.0711682140827179,0.0003756277728825,0.0001298339921049
Germany,1988,DEU,78385992.0,2009989460679.0,,0.0,0.0,0.0,,,,0.0,,-1.177497148513794,-19.2359619140625,20595.45703125,1614.395263671875,3959.699951171875,310.385009765625,-0.7714663147926331,-12.4674072265625,20457.72265625,1603.598876953125,56.48580932617188,37.6080322265625,,,549.4920043945312,13.824724197387695,0.3399393260478973,14.58740234375,54930.29296875,2.142183303833008,-0.7346870303153992,-28.0963134765625,4532.953125,355.32000732421875,48429.05859375,3796.15966796875,64.66336059570312,88.43317413330078,-1.5535094738006592,-9.765625,618.8513793945312,422.7923583984375,33.14099884033203,7894.92333984375,-6.942690849304199,-10.921234130859377,1867.4798583984373,146.38426208496094,6.031206607818604,14.41640853881836,,-1.2956732511520386,-0.7321624755859375,55.77608489990234,256.16046142578125,20.079391479492188,711.5567626953125,3.654173612594605,1.2993278503417969,9.19143772125244,41.81517791748047,496.5278015136719,2277.770263671875,178.5452880859375,6334.39453125,32.49279022216797,11.566828727722168,,,10.650908470153809,41.930572509765625,435.6111145019531,2000.6126708984373,156.82000732421875,5557.25732421875,28.539087295532227,10.147747993469238,0.0579557567834854,0.9052734375,1562.9130859375,150.46055603027344,11.793999671936035,19938.677734375,5.360119819641113,2.550697326660156,639.6203002929688,50.13727188110352,2.146346092224121,36.40873336791992,5.118380546569824,1.6378817558288574,,13.28163719177246,0.6001014709472656,20.895082473754883,,65.29713439941406,0.2980719804763794,,0.119234874844551,7010.0791015625,4305.765625,-0.3007962107658386,-0.1153943389654159,60.91668701171875,277.1575927734375,21.72527313232422,777.137451171875,3.953701496124268,1.419080376625061,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.016666667535901,0.0222222227603197,0.1020590588450431,0.0080000003799796,0.2834973633289337,0.0014558902475982,0.0005176762351766
Germany,1989,DEU,79007062.0,2075675216851.0,,0.0,0.0,0.0,,,,0.0,,1.5920604467391968,25.7021484375,20758.87109375,1640.097412109375,3962.987548828125,313.10400390625,-4.582679271697998,-73.48779296875,19366.763671875,1530.111083984375,55.92411422729492,38.616512298583984,,,559.8729858398438,14.269630432128906,-1.0584917068481443,-45.576171875,53921.62890625,2.052435398101806,-1.4309569597244265,-54.3214111328125,4583.33740234375,362.1159973144531,47360.80859375,3741.83837890625,64.6782455444336,88.1025390625,2.3441154956817627,14.506591796875,633.3579711914062,488.24749755859375,38.57500076293945,8016.47265625,4.657766819000244,6.8182373046875,1939.0987548828125,153.20249938964844,6.889955520629883,14.912575721740724,,-9.142024040222168,-5.099063873291016,50.67702102661133,230.91262817382807,18.243728637695312,641.4239501953125,3.258547782897949,1.1932034492492676,1.7613017559051514,8.77402400970459,505.30181884765625,2299.66796875,181.69000244140625,6395.65380859375,32.452003479003906,11.8974609375,,,3.0933539867401123,13.475006103515623,449.0861206054688,2046.2855224609373,161.67100524902344,5684.12646484375,28.876371383666992,10.573847770690918,-6.048330783843994,-94.5301513671875,1468.3829345703125,132.10211181640625,10.437000274658203,18585.46484375,-3.944835186004639,-1.977832794189453,609.5586547851562,48.15943908691406,1.8641728162765503,34.57345199584961,5.466462135314941,1.7492679357528689,,6.800623893737793,0.3480815887451172,22.14065361022949,,69.18953704833984,0.3124401271343231,,0.1287092417478561,7086.3662109375,4260.189453125,-7.853878974914551,-4.700982093811035,56.21570587158203,253.3823699951172,20.01899719238281,711.527587890625,3.575631856918335,1.323613166809082,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.9999847412109,0.0499999970197677,0.0722222179174423,0.3290845155715942,0.0260000005364418,0.9141235947608948,0.0046439105644822,0.0017004905967041
Germany,1990,DEU,79707963.0,2015547498359.0,,0.0,0.0,0.0,20.07327651977539,1.600000023841858,0.2950614094734192,0.0,622.22998046875,-6.731710910797119,-110.4066162109375,19191.19140625,1529.6907958984375,3889.69921875,310.0400085449219,-4.962332248687744,-75.92919921875,18243.873046875,1454.181884765625,57.1755256652832,36.59271240234375,543.1900024414062,6814.751953125,542.260009765625,13.992227554321287,-1.5855598449707031,-67.5478515625,52600.03515625,2.0801501274108887,-1.0147688388824463,-37.97100830078125,4650.60205078125,370.6900024414063,46467.97265625,3703.8671875,68.36019897460938,88.60257720947266,0.5566093325614929,3.52532958984375,636.88330078125,450.3941650390625,35.900001525878906,7990.208984375,-1.9296276569366453,-2.95623779296875,1884.959228515625,150.2462615966797,6.620440483093262,15.235292434692385,,-4.981051921844482,-2.5242462158203125,48.152774810791016,218.6732635498047,17.43000030517578,604.114990234375,3.214325189590454,1.1518932580947876,-5.695416927337647,-28.853591918945312,476.4482421875,2152.482666015625,171.57000732421875,5977.42333984375,31.63980484008789,11.397422790527344,0.9300000071525574,0.1712108105421066,-5.672634601593018,-25.47503662109375,423.611083984375,1912.8577880859373,152.47000122070312,5314.5390625,28.117507934570312,10.133471488952637,4.692936420440674,68.9102783203125,1537.293212890625,310.5085144042969,24.75,19286.5703125,-5.401233673095703,-2.6012039184570312,571.5643920898438,45.55823516845703,4.564230918884277,36.77457427978516,4.484375,1.600000023841858,0.0,-17.965686798095703,-0.9820871353149414,20.07327651977539,0.0,56.26006317138672,0.2950614094734192,0.0,0.1072736009955406,6803.08447265625,4192.6416015625,-5.879403114318848,-3.3785555362701416,52.83715057373047,239.62474060058597,19.100000381469727,662.8842163085938,3.5222954750061035,1.2639511823654177,,0.0027777778450399,0.0027777778450399,0.0,0.0,0.0348494388163089,0.0,6.64489998598583e-05,173.07691955566406,0.125,0.1972222179174423,0.8782058358192444,0.0700000002980232,2.4743101596832275,0.0129089364781975,0.0047178785316646
Germany,1991,DEU,80303190.0,2141316417831.0,,0.0,0.0,0.0,23.28674697875977,1.870000004768372,0.3488675653934479,0.0,628.219970703125,-12.165560722351074,-186.095458984375,16731.53125,1343.5953369140625,3831.354736328125,307.6700134277344,-15.104790687561035,-219.651123046875,15373.37109375,1234.53076171875,57.39897918701172,32.94032287597656,535.4500122070312,6667.85498046875,536.02001953125,14.163140296936035,-2.432804584503174,-101.998779296875,50939.98046875,1.9103401899337769,-2.2534430027008057,-83.46453857421875,4630.07763671875,371.80999755859375,45084.171875,3620.40283203125,69.36494445800781,88.75978088378906,5.073065757751465,32.30950927734375,669.1928100585938,452.0368347167969,36.29999923706055,8333.328125,2.4669885635375977,3.7065582275390634,1917.14453125,153.95281982421875,6.772134780883789,16.406299591064453,,-8.566476821899414,-4.124996185302734,44.02777862548828,185.4222717285156,14.890000343322754,548.2693481445312,2.777881383895874,1.0794092416763306,-3.7819125652313232,-17.9736270904541,458.474609375,2044.875244140625,164.2100067138672,5709.294921875,30.63505172729492,11.240215301513672,-0.5699999928474426,-0.1064525097608566,-3.344266414642334,-14.16668701171875,409.44439697265625,1833.426513671875,147.22999572753906,5098.7314453125,27.467256546020508,10.038164138793944,4.574365615844727,70.3214111328125,1607.6146240234375,346.68609619140625,27.84000015258789,20019.3125,-1.1210418939590454,-0.5107269287109375,560.9678344726562,45.047508239746094,5.193835735321045,39.41316223144531,4.721875190734863,1.870000004768372,0.0,5.296174049377441,0.2375001907348632,23.28674697875977,0.0,58.800594329833984,0.3488675653934479,0.0,0.1157640889286995,6674.953125,4090.642822265625,-7.324056148529053,-3.8069405555725098,49.03020858764648,211.44862365722656,16.979999542236328,610.5636596679688,3.1677920818328857,1.2020515203475952,0.0,0.0,0.0027777778450399,0.0,0.0,0.0345911271870136,0.0,6.810152990510687e-05,40.84506607055664,0.0805555433034896,0.277777761220932,2.739617109298706,0.2199999988079071,3.459112405776977,0.0410432443022728,0.0068101524375379
Germany,1992,DEU,80934901.0,2204952392823.0,,0.0513711087405681,0.6347213387489319,0.0513711087405681,25.205442428588867,2.039999961853028,0.3821870684623718,0.0012854484375566,605.1300048828125,-9.608345985412598,-129.0972900390625,15005.86328125,1214.498046875,3653.18310546875,295.6700134277344,-8.022455215454102,-99.0396728515625,14029.68359375,1135.4910888671875,55.39277267456055,30.39012718200684,528.4500122070312,6529.32177734375,533.77001953125,14.518975257873535,-1.9875892400741575,-81.30517578125,49537.80859375,1.8183330297470093,-3.3869900703430176,-122.6226806640625,4389.20654296875,355.239990234375,43217.203125,3497.780029296875,66.55300903320312,87.52420806884766,-1.130603551864624,-7.56591796875,661.6268920898438,407.735107421875,33.0,8174.80322265625,1.4334673881530762,2.2068634033203125,1929.447998046875,156.15968322753906,6.182437896728516,16.555749893188477,,17.57097625732422,7.736110687255859,51.76388931274414,214.9875946044922,17.399999618530273,639.5744018554688,3.2598307132720947,1.2952768802642822,8.773022651672363,40.10246276855469,498.5770568847656,2205.846923828125,178.52999877929688,6160.22314453125,33.44698715209961,12.475788116455078,-5.320000171661377,-1.0067178010940552,7.734063625335693,31.666717529296875,441.1111145019531,1962.07080078125,158.8000030517578,5450.1962890625,29.750640869140625,11.037830352783203,0.8733764290809631,14.04052734375,1621.6551513671875,328.2885437011719,26.56999969482422,20036.537109375,-11.024500846862791,-4.9662628173828125,495.2282104492188,40.08124542236328,4.977799415588379,40.57833480834961,4.881249904632568,2.039999961853028,0.0,3.3752479553222656,0.159374713897705,25.205442428588867,0.0,60.310813903808594,0.3821870684623718,0.0,0.1221424862742424,6595.0537109375,4009.337646484375,17.54306983947754,8.435745239257812,57.4659538269043,243.7761688232422,19.729999542236328,710.02685546875,3.696348428726196,1.4379584789276123,100.0,0.0027777778450399,0.0055555556900799,0.0,0.0,0.0686422735452652,0.0,0.0001390154939144,175.0,0.4861111342906952,0.7638888955116272,3.5831265449523926,0.2899999916553497,9.438312530517578,0.0543305128812789,0.0191146302968263
